,분류,명칭,위도,경도
1423,보안등,역삼1동 609-10,37.5056272211,127.033513231
1424,보안등,역삼1동 609-12,37.5054867001,127.033386499
1425,보안등,역삼1동 607-4,37.5055874736,127.033875127
1426,보안등,역삼1동 609-14,37.505338971,127.033259764
1427,보안등,역삼1동 609-14,37.505338971,127.033259764
1428,보안등,역삼1동 609-15,37.505238113000004,127.033065191
1429,보안등,역삼1동 609-17,37.5050831477,127.033037979
1430,보안등,역삼1동 609-21,37.5047300368,127.032739248
1431,보안등,역삼1동749-12,37.4953226982,127.03562553200001
1432,보안등,역삼1동749-12,37.4953226982,127.03562553200001
1433,보안등,역삼1동749-10,37.495647070100006,127.03559402299999
1434,보안등,역삼1동749-8,37.4958633226,127.035557938
1435,보안등,역삼1동749-8,37.4958633226,127.035557938
1436,보안등,역삼1동749-6,37.496007493200004,127.03552634299999
1437,보안등,역삼1동 661-3,37.5058384838,127.03805083399999
1438,보안등,역삼1동 660-33,37.5057809138,127.037756749
1439,보안등,역삼1동 661-12,37.505950069200004,127.038480666
1440,보안등,역삼1동 663-2,37.5056726052,127.038340281
1441,보안등,역삼1동 663-5,37.505831076,127.038666086
1442,보안등,역삼1동 663-7,37.5058778748,127.038828972
1443,보안등,역삼1동 661-19,37.5061734252,127.03876579
1444,보안등,역삼1동 661-19,37.5061734252,127.03876579
1445,보안등,역삼1동 661-26,37.5063931751,127.039055437
1446,보안등,역삼1동744-3,37.496998481300004,127.035920349
1447,보안등,역삼1동744-12,37.497174968,127.03628230700001
1448,보안등,역삼1동739-15,37.4977192354,127.036088062
1449,보안등,역삼1동744-14,37.4974127989,127.03639550700001
1450,보안등,역삼1동739-20,37.4976469948,127.03660822299999
1451,보안등,역삼1동739-18,37.4977911782,127.036535918
1452,보안등,역삼1동738-23,37.4982019119,127.036938708
1453,보안등,역삼1동738-23,37.4982019119,127.036938708
1454,보안등,역삼1동738-25,37.498302688,127.037373011
1455,보안등,역삼1동738-25,37.498302688,127.037373011
1456,보안등,역삼1동739-13,37.4982417775,127.036224018
1457,보안등,역삼1동739-13,37.4982417775,127.036224018
1458,보안등,역삼1동738-18,37.4983641466,127.036766895
1459,보안등,역삼1동738-17,37.498421750300004,127.03696143299999
1460,보안등,역삼1동739-5,37.4988040427,127.03610215399999
1461,보안등,역삼1동738-7,37.4990884651,127.037056756
1462,보안등,역삼1동738-7,37.4990884651,127.037056756
1463,보안등,역삼1동 610-1,37.5057031737,127.032554192
1464,보안등,역삼1동 605-11,37.506081525700004,127.032807698
1465,보안등,역삼1동 605-11,37.506081525700004,127.032807698
1466,보안등,역삼1동 605-13,37.5063770942,127.032667584
1467,보안등,역삼1동 605-13,37.5063770942,127.032667584
1468,보안등,역삼1동 609-1,37.5057498662,127.03312875200001
1469,보안등,역삼1동 609-11,37.5056705269,127.033309674
1470,보안등,역삼1동 606-10,37.5062111171,127.03335515399999
1471,보안등,역삼1동 606-10,37.5062111171,127.03335515399999
1472,보안등,역삼1동 606-8,37.506495871700004,127.033224085
1473,보안등,역삼1동 606-13,37.5064922026,127.03345480600001
1474,보안등,역삼1동 606-13,37.5064922026,127.03345480600001
1475,보안등,역삼1동 606-15,37.5063011638,127.0335452
1476,보안등,역삼1동 607-1,37.5058649715,127.03391596799999
1477,보안등,역삼1동 623-3,37.5039451818,127.02962651600001
1478,보안등,역삼1동 626,37.504607669,127.03212395
1479,보안등,역삼1동 609-7,37.5049823982,127.03244983
1480,보안등,역삼1동 609-7,37.5049823982,127.03244983
1481,보안등,역삼1동 609-16,37.5051408625,127.032857049
1482,보안등,역삼1동 609-13,37.5054363215,127.03311051799999
1483,보안등,역삼1동 610-2,37.5056851086,127.032717046
1484,보안등,역삼1동 610-3,37.5055265692,127.032581259
1485,보안등,역삼1동 660-7,37.505478648,127.036250133
1486,보안등,역삼1동 660-27,37.5056549111,127.037322389
1487,보안등,역삼1동 657-5,37.506059051,127.035739208
1488,보안등,역삼1동 660-6,37.5056336445,127.03617330200001
1489,보안등,역삼1동 660-13,37.505777684099996,127.03656695299999
1490,보안등,역삼1동 660-13,37.505777684099996,127.03656695299999
1491,보안등,역삼1동 657-18,37.506080491599995,127.036340904
1492,보안등,역삼1동 657-13,37.506159859099995,127.036083077
1493,보안등,역삼1동 657-7,37.5057778977,127.035870268
1494,보안등,역삼1동 666-1,37.504977678,127.036286082
1495,보안등,역삼1동 666-1,37.504977678,127.036286082
1496,보안등,역삼1동 660-7,37.505478648,127.036250133
1497,보안등,역삼1동 660-7,37.505478648,127.036250133
1498,보안등,역삼1동 660-12,37.5053163849,127.036516965
1499,보안등,역삼1동 660-11,37.5054533572,127.03645369700001
1500,보안등,역삼1동 660-22,37.505799161599995,127.037037453
1501,보안등,역삼1동 660-19,37.505615413200005,127.036856405
1502,보안등,역삼1동 660-29,37.5058747033,127.037489884
1503,보안등,역삼1동 661-1,37.5060619679,127.03794237299999
1504,보안등,역삼1동 661-26,37.5063931751,127.039055437
1505,보안등,역삼1동 741-15,37.497651175,127.034699332
1506,보안등,역삼1동 691-20,37.5062763573,127.04332599799999
1507,보안등,역삼1동 692-5,37.506935906100004,127.04329018700001
1508,보안등,역삼1동 696-42,37.5056655027,127.047921954
1509,보안등,역삼1동 696-19,37.5057557258,127.04761890799999
1510,보안등,역삼1동 696-20,37.505842267800006,127.047505865
1511,보안등,역삼1동 696-20,37.505842267800006,127.047505865
1512,보안등,역삼1동751-1,37.4947175652,127.03446728799999
1513,보안등,역삼1동752-19,37.4949843198,127.03427291
1514,보안등,역삼1동752-15,37.4950491026,127.03458052299999
1515,보안등,역삼1동751-1,37.4947175652,127.03446728799999
1516,보안등,역삼1동752-11,37.495294177800005,127.03457611200001
1517,보안등,역삼1동751-8,37.495099313800004,127.03540830799999
1518,보안등,역삼1동750-20,37.495351704899996,127.03504203899999
1519,보안등,역삼1동750-18,37.4952146968,127.03522743
1520,보안등,역삼1동750-21,37.4954526311,127.034996853
1521,보안등,역삼1동829-21,37.495737851,127.03326002899999
1522,보안등,역삼1동829-3,37.4958315174,127.03339577
1523,보안등,역삼1동829-3,37.4958315174,127.03339577
1524,보안등,역삼1동828-78,37.4963865144,127.03347743799999
1525,보안등,역삼1동828-78,37.4963865144,127.03347743799999
1526,보안등,역삼1동828-12,37.4965740472,127.033038754
1527,보안등,역삼1동828-13,37.4967254366,127.032966446
1528,보안등,역삼1동828-16,37.4970137725,127.03291681600001
1529,보안등,역삼1동828-44,37.4972875796,127.03326976299999
1530,보안등,역삼1동828-18,37.4971003344,127.032681636
1531,보안등,역삼1동828-21,37.497579578,127.033012056
1532,보안등,역삼1동823-14,37.4976086865,127.032007865
1533,보안등,역삼1동828-14,37.4968371954,127.032844364
1534,보안등,역삼1동823-8,37.498210470100005,127.032333812
1535,보안등,역삼1동735-10,37.4990896099,127.033207233
1536,보안등,역삼1동735-15,37.4985273042,127.033482917
1537,보안등,역삼1동735-16,37.4983218491,127.033573295
1538,보안등,역삼1동 644-18,37.501294762,127.034976961
1539,보안등,역삼1동 642-1,37.5016369482,127.035633055
1540,보안등,역삼1동 644-9,37.5016046435,127.03519424299999
1541,보안등,역삼1동 644-8,37.501640718699996,127.035076644
1542,보안등,역삼1동 644-7,37.501622773499996,127.03482330899999
1543,보안등,역삼1동 643-14,37.5017958648,127.034488636
1544,보안등,역삼1동 639-16,37.502120350300004,127.03406355700001
1545,보안등,역삼1동 643-2,37.5020157063,127.03450230899999
1546,보안등,역삼1동 643-3,37.5020697083,127.034701377
1547,보안등,역삼1동791-20,37.4940783975,127.03852885299999
1548,보안등,역삼1동794,37.4933292965,127.036845844
1549,보안등,역삼1동694-35,37.507681061199996,127.045620502
1550,보안등,역삼1동834-50,37.494054326,127.03480170200001
1551,보안등,역삼1동696-28,37.5066460766,127.04722588700001
1552,보안등,역삼1동 640-20,37.5023832103,127.034864376
1553,보안등,역삼1동 643-6,37.502238973000004,127.035122161
1554,보안등,역삼1동 640-3,37.502833896999995,127.03423578399999
1555,보안등,역삼1동 640-1,37.5029708091,127.034376083
1556,보안등,역삼1동 640-20,37.5023832103,127.034864376
1557,보안등,역삼1동 640-6,37.5026031434,127.034565911
1558,보안등,역삼1동 639-10,37.5023149256,127.034208404
1559,보안등,역삼1동 639-10,37.5023149256,127.034208404
1560,보안등,역삼1동 629-10,37.5030610845,127.033769939
1561,보안등,역삼1동 638-1,37.5027079689,127.033493831
1562,보안등,역삼1동 639-5,37.5025817509,127.033765199
1563,보안등,역삼1동 638-8,37.5021889756,127.03354336
1564,보안등,역삼1동 639-7,37.5024303573,127.03385108200001
1565,보안등,역삼1동 638-8,37.5021889756,127.03354336
1566,보안등,역삼1동 645-3,37.501806911799996,127.03367437700001
1567,보안등,역삼1동 645,37.501554708600004,127.033398319
1568,보안등,역삼1동 645-14,37.501446455199996,127.033864209
1569,보안등,역삼1동 645-14,37.501446455199996,127.033864209
1570,보안등,역삼1동 696-20,37.505842267800006,127.047505865
1571,보안등,역삼1동 696-33,37.5061667058,127.047316064
1572,보안등,역삼1동 696-25,37.5062497929,127.046827529
1573,보안등,역삼1동 696-25,37.5062497929,127.046827529
1574,보안등,역삼1동 694-6,37.506747317199995,127.04639806
1575,보안등,역삼1동 694-13,37.5069383976,127.046226266
1576,보안등,역삼1동 694-13,37.5069383976,127.046226266
1577,보안등,역삼1동 694-14,37.5070429796,127.04605894299999
1578,보안등,역삼1동 694-17,37.5073495142,127.04556148799999
1579,보안등,역삼1동 694-18,37.5074504894,127.04539868399999
1580,보안등,역삼1동 694-18,37.5074504894,127.04539868399999
1581,보안등,역삼1동 683-43,37.507486644000004,127.045100119
1582,보안등,역삼1동 694-1,37.5072558428,127.045475474
1583,보안등,역삼1동 694-3,37.5070538901,127.045805605
1584,보안등,역삼1동 695-14,37.5064448389,127.04573284899999
1585,보안등,역삼1동 695-13,37.5063510765,127.045882083
1586,보안등,역삼1동 696-11,37.5061272993,127.046718877
1587,보안등,역삼1동 696-9,37.5058605982,127.04672775899999
1588,보안등,역삼1동 696-9,37.5058605982,127.04672775899999
1589,보안등,역삼1동 696-16,37.5057197783,127.047388165
1590,보안등,역삼1동 697-11,37.505283922800004,127.04680883
1591,보안등,역삼1동 697-8,37.5057022119,127.0462436
1592,보안등,역삼1동 697-7,37.5058067991,127.046062707
1593,보안등,역삼1동 695-10,37.506076998000005,127.04632526200001
1594,보안등,역삼1동823-5,37.4982754777,127.031836258
1595,보안등,역삼1동823-7,37.4984051072,127.03226152100001
1596,보안등,역삼1동823-7,37.4984051072,127.03226152100001
1597,보안등,역삼1동823-21,37.499053819299995,127.032307035
1598,보안등,역삼1동823-21,37.499053819299995,127.032307035
1599,보안등,역삼1동834-11,37.4939,127.03372
1600,보안등,역삼1동 642-42,37.501153,127.035221
1601,보안등,역삼1동 613-3,37.504353,127.030042
1602,보안등,역삼1동 720-16,37.501711,127.042343
1603,보안등,역삼1동799-34,37.4916,127.036678
1604,보안등,역삼1동602-26,37.504585,127.027828
1605,보안등,역삼1동602-26,37.504438,127.027302
1606,보안등,역삼1동 66-12,37.502774,127.028417
1607,보안등,역삼1동 692-32,37.507476,127.042587
1608,보안등,역삼1동 685-20,37.508083,127.041993
1609,보안등,역삼1동 904-29,37.497102,127.038893
1610,보안등,역삼1동 629-32,37.503106,127.033
1611,보안등,역삼1동758-5,37.497712,127.048095
1612,보안등,역삼1동 841,37.500119,127.044236
1613,보안등,역삼1동 665,37.504596,127.038316
1614,보안등,역삼1동 665,37.505643,127.037918
1615,보안등,역삼1동 665,37.505086,127.036539
1616,보안등,역삼1동 665,37.503937,127.037102
1617,보안등,역삼1동828-20,37.497349,127.03177
1618,보안등,역삼1동 695-63,37.506817,127.044662
