,LINK_NO,RDS_MAN_NO,RN,RN_CD,SP,EP,LUX
608,LINK_608,1354,논현로79길,4166198,"[37.49739097097749, 127.0355788737525]","[37.49782841955686, 127.0353751228713]",28.397
609,LINK_609,1354,논현로79길,4166198,"[37.49782841955686, 127.0353751228713]","[37.497941747353686, 127.035749837925]",85.191
610,LINK_610,127,논현로80길,4166199,"[37.49785710959833, 127.03832023198393]","[37.49814115521416, 127.03927306350955]",0.0
611,LINK_611,127,논현로80길,4166199,"[37.49814115521416, 127.03927306350955]","[37.49828940771801, 127.03977059267844]",46.131
612,LINK_612,127,논현로80길,4166199,"[37.49828940771801, 127.03977059267844]","[37.49843496708768, 127.0402591207498]",24.357
613,LINK_613,127,논현로80길,4166199,"[37.49843496708768, 127.0402591207498]","[37.498580281621045, 127.04074627093307]",0.0
614,LINK_614,127,논현로80길,4166199,"[37.498580281621045, 127.04074627093307]","[37.49872854599496, 127.04124360237628]",24.357
615,LINK_615,770,논현로81길,4166200,"[37.49833072545644, 127.03809872502441]","[37.49789796337775, 127.03662460236556]",0.0
616,LINK_616,91,논현로85길,4166201,"[37.499361668059024, 127.03762479094614]","[37.49916140281147, 127.03691099971772]",24.357
617,LINK_617,91,논현로85길,4166201,"[37.49916140281147, 127.03691099971772]","[37.499085637318586, 127.03664096797992]",78.568
618,LINK_618,91,논현로85길,4166201,"[37.499085637318586, 127.03664096797992]","[37.4992888916781, 127.03619012626456]",56.794
619,LINK_619,91,논현로85길,4166201,"[37.4992888916781, 127.03619012626456]","[37.49903982678446, 127.03598066398588]",50.171
620,LINK_620,91,논현로85길,4166201,"[37.49903982678446, 127.03598066398588]","[37.49846558887523, 127.0354977360843]",135.362
621,LINK_621,91,논현로85길,4166201,"[37.49846558887523, 127.0354977360843]","[37.49823996441624, 127.0347562869666]",28.397
622,LINK_622,91,논현로85길,4166201,"[37.49823996441624, 127.0347562869666]","[37.49806315223977, 127.03417524171455]",28.397
623,LINK_623,91,논현로85길,4166201,"[37.49806315223977, 127.03417524171455]","[37.49788080999217, 127.03357604661274]",50.171
624,LINK_624,91,논현로85길,4166201,"[37.49788080999217, 127.03357604661274]","[37.497629112192115, 127.03274897011046]",70.488
625,LINK_625,91,논현로85길,4166201,"[37.497629112192115, 127.03274897011046]","[37.49735167975781, 127.031837369215]",50.171
626,LINK_626,851,논현로85길,4166201,"[37.49916140281147, 127.03691099971772]","[37.498590135803816, 127.0371729100105]",78.568
627,LINK_627,851,논현로85길,4166201,"[37.498590135803816, 127.0371729100105]","[37.49836375690793, 127.03639793551396]",56.794
628,LINK_628,126,논현로86길,4166202,"[37.499361668059024, 127.03762479094614]","[37.49966380868197, 127.03855712239599]",24.357
629,LINK_629,126,논현로86길,4166202,"[37.49966380868197, 127.03855712239599]","[37.5000720953156, 127.03893182896047]",0.0
630,LINK_630,126,논현로86길,4166202,"[37.5000720953156, 127.03893182896047]","[37.5001201586406, 127.03897590105991]",24.357
631,LINK_631,126,논현로86길,4166202,"[37.5001201586406, 127.03897590105991]","[37.50025727215908, 127.03940118451881]",24.357
632,LINK_632,126,논현로86길,4166202,"[37.50025727215908, 127.03940118451881]","[37.500413340079724, 127.03988530828128]",0.0
633,LINK_633,126,논현로86길,4166202,"[37.500413340079724, 127.03988530828128]","[37.50057179123577, 127.0403767974237]",0.0
634,LINK_634,90,논현로87길,4166203,"[37.499783506397954, 127.03593535198596]","[37.49965940386486, 127.0355273293939]",28.397
635,LINK_635,90,논현로87길,4166203,"[37.49965940386486, 127.0355273293939]","[37.49949836641357, 127.03499788038552]",85.191
636,LINK_636,90,논현로87길,4166203,"[37.49949836641357, 127.03499788038552]","[37.49927234287618, 127.03425478261325]",135.362
637,LINK_637,90,논현로87길,4166203,"[37.49927234287618, 127.03425478261325]","[37.49909799486139, 127.03368160247786]",106.965
638,LINK_638,90,논현로87길,4166203,"[37.49909799486139, 127.03368160247786]","[37.498917054537145, 127.03308676605654]",78.568
639,LINK_639,1581,논현로87길,4166203,"[37.49965940386486, 127.0355273293939]","[37.49915555857704, 127.0357689948925]",85.191
640,LINK_640,1581,논현로87길,4166203,"[37.49915555857704, 127.0357689948925]","[37.49903982678446, 127.03598066398588]",28.397
641,LINK_641,1733,논현로93길,4166205,"[37.50214981092, 127.03629447590086]","[37.50198610921878, 127.03573671089954]",52.754
642,LINK_642,1733,논현로93길,4166205,"[37.50198610921878, 127.03573671089954]","[37.501905821180785, 127.0354558452622]",50.171
643,LINK_643,125,논현로94길,4166206,"[37.50214981092, 127.03629447590086]","[37.502426950486814, 127.0371362490909]",52.754
644,LINK_644,125,논현로94길,4166206,"[37.502426950486814, 127.0371362490909]","[37.50261932521615, 127.03772057710435]",50.171
645,LINK_645,125,논현로94길,4166206,"[37.50261932521615, 127.03772057710435]","[37.50284253599752, 127.03839872256736]",102.925
646,LINK_646,125,논현로94길,4166206,"[37.50284253599752, 127.03839872256736]","[37.50295748393231, 127.03874795423752]",78.568
647,LINK_647,125,논현로94길,4166206,"[37.50295748393231, 127.03874795423752]","[37.503071071634274, 127.03909306969936]",106.965
648,LINK_648,977,논현로94길,4166206,"[37.50295748393231, 127.03874795423752]","[37.50360146401697, 127.03843015152118]",106.965
649,LINK_649,977,논현로94길,4166206,"[37.50360146401697, 127.03843015152118]","[37.50392108875362, 127.03827073237751]",113.588
650,LINK_650,978,논현로94길,4166206,"[37.50284253599752, 127.03839872256736]","[37.50317388210941, 127.03824126715857]",78.568
651,LINK_651,978,논현로94길,4166206,"[37.50317388210941, 127.03824126715857]","[37.50348753879348, 127.03809222723235]",56.794
652,LINK_652,1068,논현로95길,4166207,"[37.502378043779416, 127.03523444335468]","[37.502141092476634, 127.03442765207436]",56.794
653,LINK_653,1068,논현로95길,4166207,"[37.502141092476634, 127.03442765207436]","[37.502036225090535, 127.03407059794405]",85.191
654,LINK_654,1068,논현로95길,4166207,"[37.502036225090535, 127.03407059794405]","[37.501915171676366, 127.03365843964028]",28.397
655,LINK_655,1068,논현로95길,4166207,"[37.501915171676366, 127.03365843964028]","[37.501908912005355, 127.0336501021077]",52.754
656,LINK_656,1068,논현로95길,4166207,"[37.501908912005355, 127.0336501021077]","[37.50185164725136, 127.03357380866501]",52.754
657,LINK_657,1068,논현로95길,4166207,"[37.50185164725136, 127.03357380866501]","[37.501791563339026, 127.03349375950191]",52.754
658,LINK_658,1068,논현로95길,4166207,"[37.501791563339026, 127.03349375950191]","[37.50153624888425, 127.03315359724434]",109.548
659,LINK_659,1678,논현로95길,4166207,"[37.501791563339026, 127.03349375950191]","[37.50156566873137, 127.03397565727549]",109.548
660,LINK_660,1678,논현로95길,4166207,"[37.50156566873137, 127.03397565727549]","[37.500774064503105, 127.03409174063974]",56.794
661,LINK_661,89,논현로97길,4166208,"[37.50347024176321, 127.03567748236748]","[37.50322118401261, 127.03483913075495]",0.0
662,LINK_662,89,논현로97길,4166208,"[37.50322118401261, 127.03483913075495]","[37.50310668512015, 127.03445371415907]",24.357
663,LINK_663,89,논현로97길,4166208,"[37.50310668512015, 127.03445371415907]","[37.5029829672899, 127.03403727327336]",56.794
664,LINK_664,89,논현로97길,4166208,"[37.5029829672899, 127.03403727327336]","[37.50286382987007, 127.03363628422913]",113.588
665,LINK_665,89,논현로97길,4166208,"[37.50286382987007, 127.03363628422913]","[37.50282074743285, 127.0334912579878]",85.191
666,LINK_666,89,논현로97길,4166208,"[37.50282074743285, 127.0334912579878]","[37.502705668008616, 127.03310392268575]",113.588
667,LINK_667,89,논현로97길,4166208,"[37.502705668008616, 127.03310392268575]","[37.50252391671892, 127.03201391708309]",109.548
668,LINK_668,89,논현로97길,4166208,"[37.50252391671892, 127.03201391708309]","[37.5023519387636, 127.03143206668457]",141.98499999999999
669,LINK_669,89,논현로97길,4166208,"[37.5023519387636, 127.03143206668457]","[37.50240489692476, 127.03140643847284]",28.397
670,LINK_670,89,논현로97길,4166208,"[37.50240489692476, 127.03140643847284]","[37.50218033305641, 127.03068158763477]",28.397
671,LINK_671,89,논현로97길,4166208,"[37.50218033305641, 127.03068158763477]","[37.5027894506676, 127.03028688149999]",56.794
672,LINK_672,89,논현로97길,4166208,"[37.5027894506676, 127.03028688149999]","[37.50295609840562, 127.03043819623356]",28.397
673,LINK_673,1178,논현로97길,4166208,"[37.5029829672899, 127.03403727327336]","[37.50245464428519, 127.03428226239187]",113.588
674,LINK_674,1178,논현로97길,4166208,"[37.50245464428519, 127.03428226239187]","[37.502141092476634, 127.03442765207436]",81.151
675,LINK_675,1543,논현로97길,4166208,"[37.50286382987007, 127.03363628422913]","[37.502276629266746, 127.03364351939688]",85.191
676,LINK_676,1543,논현로97길,4166208,"[37.502276629266746, 127.03364351939688]","[37.50191066951804, 127.03364802197572]",113.588
677,LINK_677,1543,논현로97길,4166208,"[37.50191066951804, 127.03364802197572]","[37.501908912005355, 127.0336501021077]",52.754
678,LINK_678,1544,논현로97길,4166208,"[37.50273535533644, 127.03506690998644]","[37.50262217123701, 127.034686472199]",85.191
679,LINK_679,1544,논현로97길,4166208,"[37.50262217123701, 127.034686472199]","[37.50310668512015, 127.03445371415907]",52.754
680,LINK_680,1545,논현로97길,4166208,"[37.50282074743285, 127.0334912579878]","[37.503324037092256, 127.03325350081488]",113.588
681,LINK_681,124,논현로98길,4166209,"[37.50347024176321, 127.03567748236748]","[37.50360114570362, 127.03611807757562]",0.0
682,LINK_682,124,논현로98길,4166209,"[37.50360114570362, 127.03611807757562]","[37.50372318200557, 127.03652885851614]",50.171
683,LINK_683,124,논현로98길,4166209,"[37.50372318200557, 127.03652885851614]","[37.50389737693947, 127.03711522214785]",78.568
684,LINK_684,124,논현로98길,4166209,"[37.50389737693947, 127.03711522214785]","[37.50410072219227, 127.03779970107384]",81.151
685,LINK_685,124,논현로98길,4166209,"[37.50410072219227, 127.03779970107384]","[37.50410309106663, 127.03780214506972]",85.191
686,LINK_686,124,논현로98길,4166209,"[37.50410309106663, 127.03780214506972]","[37.50463430307936, 127.03835020373646]",85.191
687,LINK_687,982,논현로98길,4166209,"[37.50410309106663, 127.03780214506972]","[37.503787326518136, 127.03795094890846]",85.191
688,LINK_688,982,논현로98길,4166209,"[37.503787326518136, 127.03795094890846]","[37.50348753879348, 127.03809222723235]",56.794
689,LINK_689,1331,논현로98길,4166209,"[37.50360114570362, 127.03611807757562]","[37.503017836119106, 127.03640514442102]",50.171
690,LINK_690,1331,논현로98길,4166209,"[37.503017836119106, 127.03640514442102]","[37.50314047028114, 127.03680191063684]",85.191
691,LINK_691,1067,논현로99길,4166210,"[37.503725151689885, 127.03460282926856]","[37.503461980485646, 127.03371753832536]",56.794
692,LINK_692,1067,논현로99길,4166210,"[37.503461980485646, 127.03371753832536]","[37.503324037092256, 127.03325350081488]",28.397
693,LINK_693,1067,논현로99길,4166210,"[37.503324037092256, 127.03325350081488]","[37.503209992062786, 127.03286987317786]",28.397
694,LINK_694,1067,논현로99길,4166210,"[37.503209992062786, 127.03286987317786]","[37.502900680608796, 127.03182942325803]",52.754
695,LINK_695,1221,도곡로27길,4166224,"[37.492881920175854, 127.04241988619823]","[37.49361409638173, 127.04208952919123]",0.0
696,LINK_696,1221,도곡로27길,4166224,"[37.49361409638173, 127.04208952919123]","[37.49371017042337, 127.04240187202576]",46.131
697,LINK_697,1221,도곡로27길,4166224,"[37.49371017042337, 127.04240187202576]","[37.49437332159477, 127.04209572958669]",24.357
698,LINK_698,1221,도곡로27길,4166224,"[37.49437332159477, 127.04209572958669]","[37.49496616485534, 127.04182203218964]",24.357
699,LINK_699,1221,도곡로27길,4166224,"[37.49496616485534, 127.04182203218964]","[37.49557060510053, 127.04154297657206]",0.0
700,LINK_700,1221,도곡로27길,4166224,"[37.49557060510053, 127.04154297657206]","[37.496037964392315, 127.04132396989763]",24.357
701,LINK_701,1778,도곡로39길,4166231,"[37.49391245700267, 127.04579307874037]","[37.494641813728094, 127.04543752019674]",0.0
702,LINK_702,497,봉은사로16길,4166336,"[37.50624425725519, 127.03031701328864]","[37.50606539665309, 127.0304052740016]",0.0
703,LINK_703,497,봉은사로16길,4166336,"[37.50606539665309, 127.0304052740016]","[37.50516992667892, 127.0296386436417]",28.397
704,LINK_704,497,봉은사로16길,4166336,"[37.50516992667892, 127.0296386436417]","[37.50395821857647, 127.02860131460224]",52.754
705,LINK_705,498,봉은사로18길,4166337,"[37.506252386701775, 127.03034392245705]","[37.505486525377094, 127.03069116368653]",0.0
706,LINK_706,498,봉은사로18길,4166337,"[37.505486525377094, 127.03069116368653]","[37.505369229942524, 127.03063242080559]",52.754
707,LINK_707,498,봉은사로18길,4166337,"[37.505369229942524, 127.03063242080559]","[37.50511338215951, 127.0304139209671]",81.151
708,LINK_708,498,봉은사로18길,4166337,"[37.50511338215951, 127.0304139209671]","[37.50511296778625, 127.03041357020855]",56.794
709,LINK_709,498,봉은사로18길,4166337,"[37.50511296778625, 127.03041357020855]","[37.50482643795349, 127.0301688670992]",56.794
710,LINK_710,498,봉은사로18길,4166337,"[37.50482643795349, 127.0301688670992]","[37.50437788727746, 127.0297858115366]",56.794
711,LINK_711,498,봉은사로18길,4166337,"[37.50437788727746, 127.0297858115366]","[37.50369887024936, 127.02920594734431]",109.548
712,LINK_712,498,봉은사로18길,4166337,"[37.50369887024936, 127.02920594734431]","[37.503643753790655, 127.0291777326071]",56.794
713,LINK_713,498,봉은사로18길,4166337,"[37.503643753790655, 127.0291777326071]","[37.50360124978757, 127.02915598023445]",56.794
714,LINK_714,498,봉은사로18길,4166337,"[37.50360124978757, 127.02915598023445]","[37.503471658961786, 127.02904130044963]",56.794
715,LINK_715,498,봉은사로18길,4166337,"[37.503471658961786, 127.02904130044963]","[37.50313867324817, 127.02874664898113]",85.191
716,LINK_716,498,봉은사로18길,4166337,"[37.50313867324817, 127.02874664898113]","[37.50242405534728, 127.02811429366236]",56.794
717,LINK_717,498,봉은사로18길,4166337,"[37.50242405534728, 127.02811429366236]","[37.501673991714185, 127.02746818623257]",109.548
718,LINK_718,498,봉은사로18길,4166337,"[37.501673991714185, 127.02746818623257]","[37.50133618112487, 127.02762819446724]",52.754
719,LINK_719,498,봉은사로18길,4166337,"[37.50133618112487, 127.02762819446724]","[37.501067195819786, 127.02775558751007]",52.754
720,LINK_720,498,봉은사로18길,4166337,"[37.501067195819786, 127.02775558751007]","[37.50079876002991, 127.02788273103495]",102.925
721,LINK_721,1029,봉은사로18길,4166337,"[37.50511338215951, 127.0304139209671]","[37.50481018472059, 127.0309717177707]",56.794
722,LINK_722,1030,봉은사로18길,4166337,"[37.50482643795349, 127.0301688670992]","[37.50452237649506, 127.03072748802069]",56.794
723,LINK_723,1031,봉은사로18길,4166337,"[37.50437788727746, 127.0297858115366]","[37.50422841672642, 127.0300646363362]",109.548
724,LINK_724,1031,봉은사로18길,4166337,"[37.50422841672642, 127.0300646363362]","[37.50407609706024, 127.03034878569616]",81.151
725,LINK_725,1286,봉은사로18길,4166337,"[37.503471658961786, 127.02904130044963]","[37.503212832910975, 127.02948584402706]",85.191
726,LINK_726,1529,봉은사로18길,4166337,"[37.501067195819786, 127.02775558751007]","[37.50141502050703, 127.02889293935542]",102.925
727,LINK_727,874,봉은사로20길,4166339,"[37.505486525377094, 127.03069116368653]","[37.50547457951004, 127.03079490287793]",52.754
728,LINK_728,874,봉은사로20길,4166339,"[37.50547457951004, 127.03079490287793]","[37.505191856359524, 127.03129560653532]",52.754
729,LINK_729,874,봉은사로20길,4166339,"[37.505191856359524, 127.03129560653532]","[37.505091959904775, 127.0314848788906]",56.794
